booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,amount,discount,date_of_booking
1084,57801,Stayed,2017-02-26,2017-02-27,1,86,2015,427,2017-02-24
1085,172023,Stayed,2017-02-24,2017-02-26,1,86,4347,920,2017-02-23
1086,57801,Stayed,2017-02-24,2017-02-25,1,86,2025,429,2017-02-23
1087,95960,Stayed,2017-02-24,2017-02-25,1,86,2553,540,2017-02-07
1088,57801,Stayed,2017-02-23,2017-02-24,1,86,1867,395,2017-02-22
1089,57801,Stayed,2017-03-01,2017-03-02,1,86,1633,345,2017-02-27
1090,57801,Stayed,2017-02-22,2017-02-23,1,86,1749,370,2017-02-21
1091,38832,Stayed,2017-02-22,2017-02-23,1,86,1386,294,2017-02-22
1092,37423,Stayed,2017-02-19,2017-02-23,1,86,9012,1906,2017-02-10
1093,57801,Stayed,2017-02-21,2017-02-22,1,86,1894,400,2017-02-20
1094,57801,Stayed,2017-02-20,2017-02-21,1,86,1730,366,2017-02-19
1095,37423,Stayed,2017-02-17,2017-02-19,1,86,5200,1100,2017-02-14
1096,57801,Cancelled,2017-02-26,2017-02-27,1,86,2094,443,2017-02-24
1097,57801,Cancelled,2017-02-16,2017-02-20,1,86,9246,1956,2017-02-15
1098,128997,Stayed,2017-02-04,2017-02-06,1,86,3819,809,2017-02-01
1099,67744,Stayed,2017-02-14,2017-02-15,1,86,1664,352,2017-02-14
1100,31412,Stayed,2017-02-03,2017-02-04,1,86,2029,429,2017-02-03
1101,71800,Stayed,2017-02-02,2017-02-03,1,86,1386,294,2017-02-01
1102,160269,Stayed,2017-02-01,2017-02-02,1,86,1594,338,2017-02-01
1103,152224,Cancelled,2017-02-01,2017-02-02,1,86,1594,338,2017-02-01
1104,167471,Stayed,2017-02-20,2017-02-21,1,161,1594,338,2017-02-20
1105,104980,No Show,2017-02-28,2017-03-01,1,161,1405,297,2017-02-28
1106,104980,Stayed,2017-02-28,2017-03-01,1,161,1463,309,2017-02-28
1107,45386,Cancelled,2017-02-09,2017-02-10,1,161,1977,418,2017-02-09
1108,117378,Stayed,2017-02-13,2017-02-14,1,248,2274,481,2017-02-02
1109,172653,No Show,2017-03-09,2017-03-10,2,760,8447,1788,2017-02-15
1110,138286,Stayed,2017-02-25,2017-02-26,1,355,3054,646,2017-02-25
1111,56000,Stayed,2017-02-26,2017-03-01,1,597,7734,1636,2017-02-25
1112,72648,Stayed,2017-02-28,2017-03-01,1,597,2555,540,2017-02-27
1113,85555,Stayed,2017-02-23,2017-02-27,1,597,11710,2576,2017-02-18
1114,50501,Stayed,2017-02-15,2017-02-17,1,597,5145,1089,2017-02-14
1115,43620,Stayed,2017-02-13,2017-02-15,1,597,5717,1451,2017-02-02
1116,129331,Stayed,2017-02-09,2017-02-12,1,597,7960,1684,2017-02-06
1117,106210,Cancelled,2017-03-05,2017-03-07,1,154,4287,943,2017-02-25
1118,26389,Stayed,2017-02-25,2017-02-26,1,154,2924,618,2017-02-25
1119,26389,Stayed,2017-02-13,2017-02-14,1,154,2469,523,2017-02-12
1120,147455,Stayed,2017-02-12,2017-02-13,1,154,3249,688,2017-02-12
1121,164571,Cancelled,2017-02-16,2017-02-21,2,154,20787,5277,2017-02-11
1122,26389,Stayed,2017-02-01,2017-02-02,1,154,2534,536,2017-02-01
1123,195339,Stayed,2017-02-03,2017-02-04,1,154,1819,385,2017-02-03
1124,30990,Cancelled,2017-02-28,2017-03-01,1,84,1884,398,2017-02-27
1125,24587,Stayed,2017-02-23,2017-02-24,1,84,1754,371,2017-02-23
1126,129675,Stayed,2017-02-08,2017-02-09,1,84,1884,398,2017-02-08
1127,61353,Stayed,2017-03-04,2017-03-05,1,894,2924,618,2017-02-27
1128,47695,Stayed,2017-02-16,2017-02-17,1,894,2469,523,2017-02-16
1129,196554,Stayed,2017-02-05,2017-02-06,1,894,2859,629,2017-02-04
1130,16603,Cancelled,2017-02-01,2017-02-02,1,894,3314,842,2017-02-01
1131,196829,Stayed,2017-02-26,2017-03-03,1,612,8769,1855,2017-02-25
1132,72648,Cancelled,2017-02-14,2017-02-15,1,612,1949,413,2017-02-13
1133,72648,Stayed,2017-02-01,2017-02-02,1,612,2209,468,2017-02-01
1134,172023,Cancelled,2017-02-17,2017-02-19,1,251,5067,1073,2017-02-16
1135,133399,Stayed,2017-05-03,2017-05-07,1,975,8835,0,2017-02-02
1136,68720,Stayed,2017-02-19,2017-02-20,1,756,2339,495,2017-02-19
1137,86187,Stayed,2017-02-05,2017-02-06,1,756,2469,627,2017-02-05
1138,77179,Stayed,2017-02-23,2017-02-25,1,106,5587,1183,2017-02-22
1139,77179,Stayed,2017-02-17,2017-02-23,1,106,18127,3835,2017-02-17
1140,77179,Stayed,2017-02-09,2017-02-19,1,106,29692,6281,2017-02-08
1141,77179,Stayed,2017-02-17,2017-02-18,1,106,3184,673,2017-02-17
1142,77179,Stayed,2017-02-12,2017-02-17,1,106,14684,3106,2017-02-11
1143,77179,Stayed,2017-02-15,2017-02-17,1,106,5587,1183,2017-02-15
1144,77179,Stayed,2017-02-13,2017-02-15,1,106,5847,1238,2017-02-13
1145,30963,Stayed,2017-02-13,2017-02-14,1,106,3054,646,2017-02-13
1146,30963,Stayed,2017-02-12,2017-02-13,1,106,2599,550,2017-02-12
1147,47342,Stayed,2017-02-07,2017-02-10,1,106,6755,1429,2017-02-07
1148,22852,Cancelled,2017-02-03,2017-02-04,1,874,2534,558,2017-02-03
1149,106508,Cancelled,2017-02-25,2017-02-26,1,244,3119,660,2017-02-25
1150,9197,Cancelled,2017-03-03,2017-03-05,1,244,5847,1238,2017-02-07
1151,60635,Stayed,2017-03-04,2017-03-05,1,244,2209,561,2017-02-20
1152,190136,Cancelled,2017-02-17,2017-02-18,1,244,2079,440,2017-02-07
1153,124084,Cancelled,2017-02-04,2017-02-05,1,408,2989,759,2017-02-04
1154,52617,Stayed,2017-02-03,2017-02-05,1,554,5327,1128,2017-02-03
1155,172023,Stayed,2017-02-17,2017-02-19,1,757,5840,1235,2017-02-17
1156,77745,Cancelled,2017-03-04,2017-03-07,1,757,9204,1947,2017-02-21
1157,172114,Stayed,2017-02-28,2017-03-01,1,691,1580,334,2017-02-28
1158,172114,Stayed,2017-02-27,2017-02-28,1,691,1595,338,2017-02-27
1159,172114,Stayed,2017-02-26,2017-02-27,1,691,1516,321,2017-02-26
1160,172114,Stayed,2017-02-25,2017-02-26,1,691,1888,399,2017-02-24
1161,181599,Stayed,2017-02-20,2017-02-23,1,691,5690,1252,2017-02-19
1162,137492,Stayed,2017-02-15,2017-02-16,1,691,1953,414,2017-02-15
1163,69522,Stayed,2017-02-07,2017-02-08,1,691,1936,409,2017-02-07
1164,93351,Stayed,2017-02-04,2017-02-05,1,691,2687,569,2017-02-04
1165,140961,Cancelled,2017-03-01,2017-03-02,1,691,1905,403,2017-02-01
1166,94520,Stayed,2017-02-11,2017-02-13,1,691,4441,977,2017-02-10
1167,137492,Stayed,2017-02-28,2017-03-01,1,820,2274,481,2017-02-28
1168,9065,Stayed,2017-02-21,2017-02-24,1,820,7149,1573,2017-02-21
1169,137492,Stayed,2017-02-20,2017-02-21,1,820,2209,468,2017-02-20
1170,137492,Stayed,2017-02-10,2017-02-11,1,820,2274,481,2017-02-10
1171,137492,Stayed,2017-02-17,2017-02-18,1,820,2339,495,2017-02-17
1172,137492,Stayed,2017-02-13,2017-02-14,1,820,2339,495,2017-02-13
1173,170174,Stayed,2017-02-17,2017-02-18,1,978,3769,798,2017-02-17
1174,170174,Stayed,2017-02-18,2017-02-19,1,978,3704,783,2017-02-18
1175,170174,Cancelled,2017-02-16,2017-02-17,1,978,3834,811,2017-02-16
1176,113815,Stayed,2017-02-18,2017-02-19,1,633,3574,756,2017-02-18
1177,113815,Stayed,2017-02-17,2017-02-18,1,633,3574,756,2017-02-16
1178,98785,Stayed,2017-02-14,2017-02-15,1,888,2924,618,2017-02-14
1179,120340,Cancelled,2017-02-20,2017-02-21,1,888,2600,572,2017-02-20
1180,154316,Cancelled,2017-02-05,2017-02-06,1,699,4354,921,2017-02-05
1181,154660,Cancelled,2017-05-04,2017-05-05,2,627,3682,0,2017-02-11
1182,16954,Stayed,2017-02-07,2017-02-10,1,627,6513,1378,2017-02-06
1183,137492,Cancelled,2017-02-06,2017-02-07,1,635,2079,440,2017-02-06
1184,172653,Stayed,2017-02-20,2017-02-22,1,359,4417,935,2017-02-16
1185,47342,Stayed,2017-02-13,2017-02-15,1,359,4937,1045,2017-02-08
1186,166884,Cancelled,2017-02-04,2017-02-05,1,842,2648,583,2017-02-02
1187,133948,Stayed,2017-02-14,2017-02-15,1,780,1949,413,2017-02-11
1188,146718,Stayed,2017-02-22,2017-02-23,1,299,2859,605,2017-02-22
1189,171586,Stayed,2017-02-20,2017-02-23,1,299,10460,2213,2017-02-18
1190,189926,Cancelled,2017-02-14,2017-02-15,1,299,3444,728,2017-02-14
1191,189926,Stayed,2017-02-14,2017-02-15,1,299,3444,728,2017-02-14
1192,172055,Stayed,2017-02-10,2017-02-11,1,299,2794,591,2017-02-10
1193,188854,Cancelled,2017-02-10,2017-02-11,1,299,2989,633,2017-02-10
1194,46434,Stayed,2017-02-04,2017-02-06,1,299,7602,1929,2017-02-03
1195,119565,Stayed,2017-02-05,2017-02-06,1,299,3314,701,2017-02-04
1196,53008,Cancelled,2017-02-05,2017-02-06,1,299,3314,0,2017-02-04
1197,53008,Cancelled,2017-02-13,2017-02-14,1,299,3314,701,2017-02-12
1198,189735,Stayed,2017-03-25,2017-03-26,1,315,3679,779,2017-02-25
1199,111098,Cancelled,2017-02-26,2017-02-27,1,315,3487,738,2017-02-24
1200,180388,Cancelled,2017-02-26,2017-02-27,1,315,3189,674,2017-02-19
1201,133250,Stayed,2017-02-18,2017-02-19,1,315,3099,656,2017-02-18
1202,183032,Stayed,2017-02-11,2017-02-12,1,315,3189,810,2017-02-08
1203,59828,Stayed,2017-02-15,2017-02-16,1,315,3194,675,2017-02-15
1204,189735,Stayed,2017-02-10,2017-02-11,1,315,3822,809,2017-02-09
1205,188854,Cancelled,2017-02-10,2017-02-11,1,315,3212,680,2017-02-10
1206,188854,Cancelled,2017-02-08,2017-02-09,1,315,3189,674,2017-02-07
1207,134266,Cancelled,2017-02-07,2017-02-08,1,315,2773,586,2017-02-07
1208,70263,Stayed,2017-02-04,2017-02-05,1,315,3416,723,2017-02-04
1209,197333,Stayed,2017-02-11,2017-02-12,1,315,3696,782,2017-02-11
1210,189735,Stayed,2017-02-11,2017-02-12,1,315,3189,674,2017-02-08
1211,162892,Stayed,2017-02-02,2017-02-03,1,315,3416,723,2017-02-02
1212,65977,Stayed,2017-02-15,2017-02-16,1,309,3249,825,2017-02-14
1213,74427,Cancelled,2017-02-13,2017-02-15,1,309,5262,1157,2017-02-08
1214,119466,Cancelled,2017-02-09,2017-02-10,1,309,2599,550,2017-02-08
1215,8864,Cancelled,2017-02-25,2017-02-26,1,557,2664,563,2017-02-25
1216,156740,Stayed,2017-02-19,2017-02-20,1,557,2339,495,2017-02-19
1217,198706,Cancelled,2017-02-19,2017-02-20,1,557,2079,440,2017-02-19
1218,180388,Stayed,2017-02-18,2017-02-19,1,557,2989,658,2017-02-18
1219,162144,No Show,2017-02-11,2017-02-12,1,557,3249,688,2017-02-11
1220,135454,Stayed,2017-02-10,2017-02-11,1,557,2209,468,2017-02-10
1221,93346,Stayed,2017-03-01,2017-03-02,1,132,3574,787,2017-02-28
1222,183794,Stayed,2017-02-25,2017-02-26,2,132,10137,2145,2017-02-25
1223,64673,Stayed,2017-02-25,2017-02-26,1,132,4224,893,2017-02-16
1224,34712,Stayed,2017-02-10,2017-02-11,1,132,4224,893,2017-02-10
1225,111950,Cancelled,2017-02-20,2017-02-21,1,883,3588,759,2017-02-20
1226,185319,Stayed,2017-02-18,2017-02-19,1,883,3588,759,2017-02-18
1227,76262,Stayed,2017-02-19,2017-02-20,1,883,3588,759,2017-02-19
1228,154668,Cancelled,2017-02-12,2017-02-13,1,883,3588,759,2017-02-12
1229,181737,Cancelled,2017-02-12,2017-02-13,1,883,4212,891,2017-02-12
1230,107041,Cancelled,2017-02-12,2017-02-13,1,883,3120,660,2017-02-10
1231,17980,Stayed,2017-02-11,2017-02-12,1,883,3588,759,2017-02-10
1232,196670,No Show,2017-02-10,2017-02-11,1,883,3120,660,2017-02-10
1233,146846,Cancelled,2017-02-04,2017-02-05,1,883,4843,1230,2017-02-04
1234,188409,Cancelled,2017-02-09,2017-02-10,1,883,3588,759,2017-02-09
1235,199593,Stayed,2017-02-10,2017-02-11,1,266,4159,880,2017-02-10
1236,199593,Stayed,2017-02-02,2017-02-03,1,266,4094,866,2017-02-02
1237,41043,Cancelled,2017-02-17,2017-02-18,1,31,4224,1073,2017-02-17
1238,46976,Stayed,2017-02-11,2017-02-12,1,31,5134,1130,2017-02-11
1239,41043,No Show,2017-02-17,2017-02-18,1,265,3964,872,2017-02-17
1240,17980,Cancelled,2017-02-24,2017-02-25,1,473,2794,591,2017-02-23
1241,112410,No Show,2017-02-21,2017-02-22,1,473,2469,685,2017-02-18
1242,8760,Stayed,2017-02-18,2017-02-19,1,473,2729,578,2017-02-17
1243,9108,Cancelled,2017-02-17,2017-02-18,1,473,2469,543,2017-02-16
1244,79319,Cancelled,2017-02-09,2017-02-10,1,473,2339,495,2017-02-09
1245,168985,Cancelled,2017-02-05,2017-02-06,1,473,2209,486,2017-02-04
1246,91632,Stayed,2017-02-04,2017-02-05,2,473,4417,935,2017-02-03
1247,135886,Stayed,2017-02-04,2017-02-05,1,473,2209,486,2017-02-04
1248,74343,Cancelled,2017-02-01,2017-02-02,1,473,2404,508,2017-02-01
1249,129101,Cancelled,2017-02-06,2017-02-07,1,473,2144,545,2017-02-05
1250,197416,Cancelled,2017-05-10,2017-05-11,1,73,2469,523,2017-02-19
1251,109142,Stayed,2017-02-07,2017-02-08,1,73,2794,591,2017-02-07
1252,30922,Stayed,2017-02-17,2017-02-18,2,229,9617,2115,2017-02-15
1253,71982,Cancelled,2017-02-08,2017-02-09,1,229,2989,633,2017-02-08
1254,45602,Stayed,2017-02-02,2017-02-03,1,229,3834,811,2017-02-02
1255,194849,Stayed,2017-02-26,2017-02-28,1,428,9227,2030,2017-02-25
1256,187033,Stayed,2017-02-14,2017-02-15,1,143,8059,1705,2017-02-14
1257,147037,Stayed,2017-02-08,2017-02-10,1,143,16117,3410,2017-02-07
1258,23393,Cancelled,2017-02-22,2017-02-23,1,99,4679,990,2017-02-22
1259,43107,Cancelled,2017-02-05,2017-02-06,1,99,5134,1086,2017-02-05
1260,43107,Stayed,2017-02-01,2017-02-02,1,99,4549,963,2017-02-01
1261,191615,Cancelled,2017-02-14,2017-02-15,1,901,5264,1113,2017-02-14
1262,119953,Cancelled,2017-02-15,2017-02-17,1,357,7797,1650,2017-02-14
1263,31583,Stayed,2017-02-25,2017-02-26,1,328,3834,811,2017-02-23
1264,171359,Stayed,2017-02-20,2017-02-21,1,328,3704,783,2017-02-19
1265,51367,Stayed,2017-02-18,2017-02-19,1,328,5004,1101,2017-02-18
1266,40981,Stayed,2017-02-10,2017-02-11,1,817,5719,1210,2017-02-10
1267,18934,Cancelled,2017-04-03,2017-04-04,1,301,3054,672,2017-02-09
1268,134413,Stayed,2017-03-05,2017-03-06,1,301,3054,776,2017-02-24
1269,134413,Cancelled,2017-02-26,2017-02-27,1,301,3054,776,2017-02-23
1270,83516,Stayed,2017-02-23,2017-02-24,1,301,2664,563,2017-02-20
1271,74427,Cancelled,2017-02-15,2017-02-16,1,301,2469,543,2017-02-08
1272,55575,Stayed,2017-02-19,2017-02-20,1,301,3184,809,2017-02-19
1273,146873,No Show,2017-02-03,2017-02-04,1,301,3119,686,2017-02-03
1274,27905,Stayed,2017-02-05,2017-02-06,1,301,2664,563,2017-02-04
1275,92694,Stayed,2017-02-04,2017-02-05,1,301,2859,605,2017-02-04
1276,27492,Stayed,2017-02-28,2017-03-01,1,296,2794,591,2017-02-28
1277,130908,Stayed,2017-02-15,2017-02-18,1,421,6041,1278,2017-02-14
1278,130908,Stayed,2017-02-11,2017-02-15,1,421,8185,1731,2017-02-11
1279,122111,Stayed,2017-02-11,2017-02-13,1,421,6172,1306,2017-02-05
1280,122111,Cancelled,2017-02-11,2017-02-12,2,421,5197,1100,2017-02-04
1281,130908,Stayed,2017-02-08,2017-02-10,1,421,3897,825,2017-02-08
1282,142920,Cancelled,2017-02-22,2017-02-24,1,456,5457,1385,2017-02-21
1283,128226,Stayed,2017-02-13,2017-02-14,1,456,2534,536,2017-02-09
1284,45412,No Show,2017-02-12,2017-02-13,1,331,2534,536,2017-02-12
1285,19783,Stayed,2017-02-09,2017-02-10,1,331,2794,591,2017-02-09
1286,45412,Stayed,2017-02-01,2017-02-02,1,331,2274,481,2017-02-01
1287,90625,Stayed,2017-02-01,2017-02-02,1,331,2404,529,2017-02-01
1288,96030,Stayed,2017-02-08,2017-02-10,1,308,4612,976,2017-02-08
1289,195179,Cancelled,2017-03-04,2017-03-06,1,45,6367,1348,2017-02-03
1290,69807,Stayed,2017-02-07,2017-02-08,2,93,4027,853,2017-02-07
1291,160056,Stayed,2017-02-02,2017-02-03,1,81,2729,578,2017-02-01
1292,158191,Stayed,2017-02-26,2017-02-27,1,205,2599,550,2017-02-26
1293,134107,Stayed,2017-02-22,2017-02-23,1,205,3054,646,2017-02-21
1294,2029,Stayed,2017-02-18,2017-02-19,1,205,3119,660,2017-02-18
1295,191653,Stayed,2017-02-11,2017-02-12,1,205,3379,858,2017-02-02
1296,132914,Stayed,2017-02-02,2017-02-05,1,205,8966,1972,2017-02-02
1297,33086,Stayed,2017-02-16,2017-02-17,1,302,2794,591,2017-02-16
1298,79346,Stayed,2017-02-05,2017-02-06,1,683,4874,1031,2017-02-05
1299,36096,Stayed,2017-03-19,2017-03-22,1,668,10721,2268,2017-02-14
1300,186656,Stayed,2017-03-01,2017-03-03,1,668,5847,1238,2017-02-27
1301,191033,Stayed,2017-02-10,2017-02-11,1,668,3834,811,2017-02-06
1302,190562,Cancelled,2017-02-28,2017-03-01,1,716,2599,572,2017-02-28
1303,74653,Stayed,2017-02-24,2017-02-25,1,716,3444,875,2017-02-24
1304,9187,Cancelled,2017-02-17,2017-02-18,1,716,3379,858,2017-02-17
1305,74653,Stayed,2017-02-15,2017-02-16,1,716,3184,701,2017-02-15
1306,165419,Cancelled,2017-02-15,2017-02-16,1,716,3054,672,2017-02-10
1307,153758,Stayed,2017-02-13,2017-02-14,1,716,3119,660,2017-02-10
1308,164227,Cancelled,2017-02-12,2017-02-13,1,716,2794,591,2017-02-12
1309,136094,Stayed,2017-02-06,2017-02-07,1,716,4094,1040,2017-02-04
1310,136094,Cancelled,2017-02-06,2017-02-07,1,716,4094,1040,2017-02-04
1311,14778,Cancelled,2017-03-03,2017-03-06,1,135,7406,1566,2017-02-27
1312,20597,Stayed,2017-02-02,2017-02-05,1,135,8576,1887,2017-02-02
1313,28621,Cancelled,2017-02-23,2017-02-24,1,146,3466,734,2017-02-21
1314,2562,Stayed,2017-02-11,2017-02-12,1,146,3388,860,2017-02-11
1315,6114,Stayed,2017-02-08,2017-02-09,1,146,1856,393,2017-02-08
1316,12377,Cancelled,2017-03-07,2017-03-11,1,25,11565,2446,2017-02-25
1317,14557,Stayed,2017-02-25,2017-02-27,1,25,7342,1615,2017-02-24
1318,48802,Cancelled,2017-02-25,2017-02-26,1,25,3054,646,2017-02-23
1319,14557,Stayed,2017-02-24,2017-02-25,1,25,3314,729,2017-02-24
1320,14557,Cancelled,2017-02-24,2017-02-27,1,25,11954,2529,2017-02-20
1321,184770,No Show,2017-02-14,2017-02-15,1,25,3444,875,2017-02-14
1322,159873,Cancelled,2017-02-09,2017-02-10,1,25,2469,627,2017-02-09
1323,86273,Stayed,2017-02-08,2017-02-09,1,25,2469,543,2017-02-08
1324,142383,Stayed,2017-03-08,2017-03-09,3,147,12086,2659,2017-02-16
1325,85699,Stayed,2017-02-25,2017-02-26,1,147,4354,921,2017-02-24
1326,172411,No Show,2017-02-05,2017-02-06,1,147,3639,770,2017-02-05
1327,172411,Stayed,2017-02-05,2017-02-06,1,147,3639,770,2017-02-05
1328,172411,Cancelled,2017-02-05,2017-02-07,1,147,7212,1526,2017-02-05
1329,94413,Stayed,2017-02-02,2017-02-03,1,147,3184,673,2017-02-01
1330,37622,Stayed,2017-02-27,2017-03-01,1,166,8057,1705,2017-02-26
1331,9894,Stayed,2017-02-28,2017-03-01,1,49,2989,633,2017-02-21
1332,130164,Cancelled,2017-02-25,2017-02-26,1,394,4549,963,2017-02-19
1333,46140,Stayed,2017-02-27,2017-02-28,1,350,2469,543,2017-02-26
1334,77175,Stayed,2017-03-21,2017-03-23,1,366,3557,903,2017-02-21
1335,15447,Stayed,2017-02-28,2017-03-01,1,366,1560,343,2017-02-28
1336,182782,Cancelled,2017-03-01,2017-03-04,1,366,5639,1194,2017-02-27
1337,15447,Stayed,2017-02-27,2017-02-28,1,366,1560,396,2017-02-27
1338,15447,Stayed,2017-02-28,2017-03-01,1,366,2072,455,2017-02-27
1339,192084,Cancelled,2017-02-18,2017-02-19,1,366,2847,603,2017-02-17
1340,199611,Cancelled,2017-02-17,2017-02-18,1,366,2188,556,2017-02-15
1341,73006,Stayed,2017-02-17,2017-02-18,1,366,2018,513,2017-02-16
1342,136424,Stayed,2017-02-12,2017-02-13,1,366,2566,543,2017-02-12
1343,12114,Stayed,2017-02-11,2017-02-12,1,366,2491,527,2017-02-08
1344,136424,Stayed,2017-02-11,2017-02-12,2,366,5671,1440,2017-02-11
1345,48657,Stayed,2017-02-27,2017-02-28,2,375,2857,605,2017-02-27
1346,19309,Cancelled,2017-02-06,2017-02-08,1,375,4157,914,2017-02-05
1347,33558,Stayed,2017-02-20,2017-02-22,1,960,4360,959,2017-02-17
1348,118645,Cancelled,2017-02-21,2017-02-22,1,960,1560,343,2017-02-19
1349,192056,No Show,2017-02-25,2017-02-28,1,348,5066,1114,2017-02-12
1350,55452,Stayed,2017-02-22,2017-02-24,1,579,4677,990,2017-02-21
1351,30499,Stayed,2017-03-07,2017-03-11,1,380,10587,2240,2017-02-14
1352,73006,Stayed,2017-02-25,2017-02-26,1,380,2014,426,2017-02-25
1353,50594,No Show,2017-02-24,2017-02-25,1,380,1949,429,2017-02-24
1354,55452,Cancelled,2017-02-22,2017-02-24,1,380,4417,935,2017-02-18
1355,75341,Stayed,2017-02-19,2017-02-21,1,380,3897,825,2017-02-15
1356,58754,Cancelled,2017-03-20,2017-03-21,1,130,1429,363,2017-02-17
1357,187505,Stayed,2017-02-20,2017-02-21,1,396,2599,572,2017-02-20
1358,64143,Stayed,2017-02-18,2017-02-19,1,396,3704,815,2017-02-18
1359,195573,Cancelled,2017-02-23,2017-02-24,1,391,2534,536,2017-02-23
1360,60395,Stayed,2017-02-22,2017-02-23,1,564,2534,536,2017-02-20
1361,126821,Cancelled,2017-02-28,2017-03-01,1,62,2144,453,2017-02-27
1362,126821,Cancelled,2017-02-27,2017-03-01,1,62,4417,935,2017-02-26
1363,42520,Stayed,2017-02-22,2017-02-23,1,62,2144,453,2017-02-22
1364,82104,Cancelled,2017-02-21,2017-02-22,1,62,1754,371,2017-02-21
1365,50981,Cancelled,2017-02-16,2017-02-17,1,62,2664,563,2017-02-16
1366,49800,Cancelled,2017-02-16,2017-02-17,1,62,2209,468,2017-02-16
1367,55384,Cancelled,2017-03-07,2017-03-09,1,62,6367,1400,2017-02-03
1368,55576,Stayed,2017-02-06,2017-02-07,1,62,1949,413,2017-02-06
1369,195179,Stayed,2017-02-04,2017-02-06,1,62,4677,990,2017-02-04
1370,33021,No Show,2017-02-11,2017-02-12,1,62,2924,618,2017-02-10
1371,45972,Stayed,2017-02-24,2017-02-25,1,437,4419,935,2017-02-24
1372,183351,Cancelled,2017-02-17,2017-02-19,1,437,8707,1915,2017-02-15
1373,45090,Stayed,2017-02-15,2017-02-16,1,551,5654,1196,2017-02-15
1374,61890,Stayed,2017-02-21,2017-02-22,1,548,3444,728,2017-02-21
1375,183032,Cancelled,2017-02-25,2017-02-26,1,233,2794,591,2017-02-17
1376,90112,Stayed,2017-02-22,2017-02-24,1,233,5262,1157,2017-02-21
1377,90112,Stayed,2017-02-21,2017-02-22,1,233,2534,558,2017-02-20
1378,24154,Cancelled,2017-02-15,2017-02-16,1,233,2729,693,2017-02-14
1379,34224,No Show,2017-02-14,2017-02-15,1,233,3249,825,2017-02-12
1380,2161,Cancelled,2017-02-07,2017-02-08,1,233,2859,605,2017-02-06
1381,145528,Cancelled,2017-02-05,2017-02-06,1,233,2924,618,2017-02-03
1382,38837,Cancelled,2017-02-05,2017-02-06,1,233,2989,633,2017-02-04
1383,187774,Stayed,2017-02-22,2017-02-23,1,701,2859,605,2017-02-22
1384,50471,Stayed,2017-02-21,2017-02-22,1,701,3119,686,2017-02-21
1385,25812,Cancelled,2017-02-05,2017-02-06,1,378,3769,798,2017-02-05
1386,182602,Stayed,2017-02-02,2017-02-04,1,378,8034,1768,2017-02-02
1387,14708,Stayed,2017-03-01,2017-03-03,1,74,4807,1057,2017-02-28
1388,101051,Stayed,2017-02-17,2017-02-18,1,74,2924,618,2017-02-17
1389,77061,Cancelled,2017-04-08,2017-04-10,1,74,4547,963,2017-02-15
1390,15573,Cancelled,2017-02-06,2017-02-07,1,74,2404,508,2017-02-06
1391,85431,Stayed,2017-02-05,2017-02-06,1,74,2534,536,2017-02-05
1392,193175,Stayed,2017-02-02,2017-02-04,1,74,5132,1086,2017-02-02
1393,183557,Cancelled,2017-02-15,2017-02-16,1,74,2989,759,2017-02-14
1394,193175,Stayed,2017-02-13,2017-02-14,1,74,2339,495,2017-02-13
1395,52555,Stayed,2017-02-23,2017-02-24,1,116,1689,358,2017-02-23
1396,118827,Cancelled,2017-02-14,2017-02-15,1,116,2404,508,2017-02-14
1397,73278,Stayed,2017-02-07,2017-02-08,1,116,1299,275,2017-02-07
1398,103227,Cancelled,2017-02-28,2017-03-01,2,116,3117,660,2017-02-28
1399,199981,Stayed,2017-02-15,2017-02-16,1,178,2599,0,2017-02-15
1400,48403,Cancelled,2017-02-14,2017-02-15,1,178,2989,633,2017-02-13
1401,7310,Cancelled,2017-02-23,2017-02-24,2,263,4417,935,2017-02-23
